instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.seed,time,resets,unused.vehi,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_200_40_21_1.6_C_C,1.6_C_C,21,200,40,1.6,C,C,1,9.1,0,7,658.3,1973.0,1.0,1.0
HHCRSP_200_40_38_1.2_R_RC,1.2_R_RC,38,200,40,1.2,R,RC,1,8.4,0,0,831.7,2493.0,1.0,1.0
HHCRSP_200_40_68_1.0_C_C,1.0_C_C,68,200,40,1.0,C,C,1,8.9,1,0,741.7,2225.0,0.0,0.0
HHCRSP_200_40_6_0.4_C_RC,0.4_C_RC,6,200,40,0.4,C,RC,1,7.7,0,1,1003.3,2994.0,11.0,5.0
HHCRSP_200_40_97_1.2_R_C,1.2_R_C,97,200,40,1.2,R,C,1,9.3,0,0,683.3,2050.0,0.0,0.0
HHCRSP_200_40_55_1.6_R_C,1.6_R_C,55,200,40,1.6,R,C,1,8.6,0,8,768.7,2306.0,0.0,0.0
HHCRSP_200_40_94_1.0_R_C,1.0_R_C,94,200,40,1.0,R,C,1,7.9,0,4,729.3,2184.0,2.0,2.0
HHCRSP_200_40_74_0.8_C_C,0.8_C_C,74,200,40,0.8,C,C,1,7.9,0,2,597.7,1793.0,0.0,0.0
HHCRSP_200_40_35_0.4_R_RC,0.4_R_RC,35,200,40,0.4,R,RC,1,6.7,0,1,873.7,2611.0,7.0,3.0
HHCRSP_200_40_51_1.0_R_R,1.0_R_R,51,200,40,1.0,R,R,1,8.3,0,0,945.3,2834.0,1.0,1.0
HHCRSP_200_40_21_0.8_R_RC,0.8_R_RC,21,200,40,0.8,R,RC,1,8.7,0,1,787.7,2363.0,0.0,0.0
HHCRSP_200_40_19_1.0_C_R,1.0_C_R,19,200,40,1.0,C,R,1,9.9,0,2,1068.7,3204.0,1.0,1.0
HHCRSP_200_40_7_1.0_C_R,1.0_C_R,7,200,40,1.0,C,R,1,7.4,0,1,1065.0,3190.0,3.0,2.0
HHCRSP_200_40_20_1.0_R_C,1.0_R_C,20,200,40,1.0,R,C,1,8.3,0,4,685.3,2047.0,6.0,3.0
HHCRSP_200_40_97_0.8_R_C,0.8_R_C,97,200,40,0.8,R,C,1,9.3,0,5,964.0,2880.0,9.0,3.0
HHCRSP_200_40_89_1.0_R_RC,1.0_R_RC,89,200,40,1.0,R,RC,1,8.0,0,1,1002.7,2966.0,34.0,8.0
HHCRSP_200_40_94_0.8_R_C,0.8_R_C,94,200,40,0.8,R,C,1,8.2,0,6,953.0,2845.0,10.0,4.0
HHCRSP_200_40_47_1.2_C_RC,1.2_C_RC,47,200,40,1.2,C,RC,1,8.0,1,0,1011.7,3020.0,10.0,5.0
HHCRSP_200_40_59_1.2_C_RC,1.2_C_RC,59,200,40,1.2,C,RC,1,8.8,0,4,965.3,2884.0,10.0,2.0
HHCRSP_200_40_2_0.4_R_RC,0.4_R_RC,2,200,40,0.4,R,RC,1,8.7,0,0,773.7,2319.0,1.0,1.0
HHCRSP_200_40_80_0.4_C_C,0.4_C_C,80,200,40,0.4,C,C,1,9.7,0,4,837.7,2511.0,1.0,1.0
HHCRSP_200_40_29_1.0_R_R,1.0_R_R,29,200,40,1.0,R,R,1,7.5,0,0,1011.7,3029.0,4.0,2.0
HHCRSP_200_40_49_0.8_R_C,0.8_R_C,49,200,40,0.8,R,C,1,8.9,0,2,770.7,2306.0,3.0,3.0
HHCRSP_200_40_66_1.2_R_RC,1.2_R_RC,66,200,40,1.2,R,RC,1,9.4,0,2,927.7,2781.0,1.0,1.0
HHCRSP_200_40_78_1.6_R_RC,1.6_R_RC,78,200,40,1.6,R,RC,1,8.0,0,5,1521.3,4507.0,40.0,17.0
HHCRSP_200_40_41_0.8_R_RC,0.8_R_RC,41,200,40,0.8,R,RC,1,8.4,1,0,838.3,2515.0,0.0,0.0
HHCRSP_200_40_54_1.6_C_RC,1.6_C_RC,54,200,40,1.6,C,RC,1,9.2,0,1,942.0,2826.0,0.0,0.0
HHCRSP_200_40_83_1.6_C_C,1.6_C_C,83,200,40,1.6,C,C,1,9.9,0,10,771.7,2309.0,4.0,2.0
HHCRSP_200_40_95_1.0_R_RC,1.0_R_RC,95,200,40,1.0,R,RC,1,8.3,1,0,918.0,2750.0,2.0,2.0
HHCRSP_200_40_99_1.0_R_RC,1.0_R_RC,99,200,40,1.0,R,RC,1,8.8,0,3,1119.7,3342.0,13.0,4.0
HHCRSP_200_40_60_1.0_R_R,1.0_R_R,60,200,40,1.0,R,R,1,7.2,0,0,885.7,2657.0,0.0,0.0
HHCRSP_200_40_77_0.4_R_C,0.4_R_C,77,200,40,0.4,R,C,1,8.9,1,0,1170.7,3512.0,0.0,0.0
HHCRSP_200_40_90_1.0_C_RC,1.0_C_RC,90,200,40,1.0,C,RC,1,7.8,0,1,1004.3,3013.0,0.0,0.0
HHCRSP_200_40_79_1.2_R_RC,1.2_R_RC,79,200,40,1.2,R,RC,1,8.3,0,0,903.3,2700.0,5.0,5.0
HHCRSP_200_40_100_1.2_C_C,1.2_C_C,100,200,40,1.2,C,C,1,9.4,0,7,625.7,1877.0,0.0,0.0
HHCRSP_200_40_8_1.6_R_RC,1.6_R_RC,8,200,40,1.6,R,RC,1,9.2,1,0,1151.7,3443.0,9.0,3.0
HHCRSP_200_40_56_1.0_R_RC,1.0_R_RC,56,200,40,1.0,R,RC,1,9.2,0,2,872.0,2596.0,15.0,5.0
HHCRSP_200_40_72_1.6_R_RC,1.6_R_RC,72,200,40,1.6,R,RC,1,8.4,0,1,861.7,2585.0,0.0,0.0
HHCRSP_200_40_53_0.4_R_C,0.4_R_C,53,200,40,0.4,R,C,1,9.1,0,2,866.3,2587.0,7.0,5.0
HHCRSP_200_40_12_1.0_R_R,1.0_R_R,12,200,40,1.0,R,R,1,9.1,0,5,956.3,2856.0,9.0,4.0
HHCRSP_200_40_43_0.8_R_C,0.8_R_C,43,200,40,0.8,R,C,1,8.0,0,4,843.3,2520.0,8.0,2.0
HHCRSP_200_40_5_1.0_C_RC,1.0_C_RC,5,200,40,1.0,C,RC,1,8.3,0,5,916.0,2744.0,3.0,1.0
HHCRSP_200_40_79_1.6_C_RC,1.6_C_RC,79,200,40,1.6,C,RC,1,8.4,1,1,944.0,2832.0,0.0,0.0
HHCRSP_200_40_72_1.2_C_C,1.2_C_C,72,200,40,1.2,C,C,1,8.2,0,0,646.3,1936.0,2.0,1.0
HHCRSP_200_40_39_1.0_R_R,1.0_R_R,39,200,40,1.0,R,R,1,8.0,0,1,924.7,2771.0,2.0,1.0
HHCRSP_200_40_9_1.2_C_RC,1.2_C_RC,9,200,40,1.2,C,RC,1,8.7,0,4,1014.0,3032.0,7.0,3.0
HHCRSP_200_40_17_0.8_C_RC,0.8_C_RC,17,200,40,0.8,C,RC,1,9.8,0,1,898.0,2691.0,2.0,1.0
HHCRSP_200_40_30_0.8_R_RC,0.8_R_RC,30,200,40,0.8,R,RC,1,8.1,0,0,736.0,2208.0,0.0,0.0
HHCRSP_200_40_54_0.4_R_RC,0.4_R_RC,54,200,40,0.4,R,RC,1,9.2,0,3,962.3,2880.0,5.0,2.0
HHCRSP_200_40_64_1.6_R_RC,1.6_R_RC,64,200,40,1.6,R,RC,1,8.6,1,0,980.3,2941.0,0.0,0.0
HHCRSP_200_40_42_1.0_R_R,1.0_R_R,42,200,40,1.0,R,R,1,8.7,1,0,952.3,2857.0,0.0,0.0
HHCRSP_200_40_44_0.8_R_C,0.8_R_C,44,200,40,0.8,R,C,1,8.6,0,4,745.7,2221.0,11.0,5.0
HHCRSP_200_40_47_1.6_R_C,1.6_R_C,47,200,40,1.6,R,C,1,8.0,0,4,624.0,1872.0,0.0,0.0
HHCRSP_200_40_49_1.6_C_RC,1.6_C_RC,49,200,40,1.6,C,RC,1,8.7,0,6,892.3,2674.0,2.0,1.0
HHCRSP_200_40_49_1.2_C_C,1.2_C_C,49,200,40,1.2,C,C,1,8.6,0,5,684.0,2048.0,3.0,1.0
HHCRSP_200_40_86_0.8_R_RC,0.8_R_RC,86,200,40,0.8,R,RC,1,8.7,0,1,1278.3,3821.0,10.0,4.0
HHCRSP_200_40_41_1.6_R_C,1.6_R_C,41,200,40,1.6,R,C,1,8.0,0,2,659.7,1971.0,5.0,3.0
HHCRSP_200_40_25_1.2_R_RC,1.2_R_RC,25,200,40,1.2,R,RC,1,7.2,0,2,985.3,2951.0,3.0,2.0
HHCRSP_200_40_46_1.0_R_RC,1.0_R_RC,46,200,40,1.0,R,RC,1,7.4,0,0,977.7,2923.0,5.0,5.0
HHCRSP_200_40_44_1.0_C_C,1.0_C_C,44,200,40,1.0,C,C,1,9.1,0,1,758.0,2272.0,1.0,1.0
HHCRSP_200_40_95_1.0_C_C,1.0_C_C,95,200,40,1.0,C,C,1,8.2,1,0,832.0,2489.0,4.0,3.0
HHCRSP_200_40_69_1.6_C_RC,1.6_C_RC,69,200,40,1.6,C,RC,1,9.2,0,5,966.3,2899.0,0.0,0.0
HHCRSP_200_40_57_0.4_R_C,0.4_R_C,57,200,40,0.4,R,C,1,8.5,1,0,769.3,2308.0,0.0,0.0
HHCRSP_200_40_33_1.0_R_C,1.0_R_C,33,200,40,1.0,R,C,1,8.7,0,2,792.0,2376.0,0.0,0.0
HHCRSP_200_40_63_1.6_R_C,1.6_R_C,63,200,40,1.6,R,C,1,8.9,0,4,701.0,2101.0,1.0,1.0
HHCRSP_200_40_37_1.0_R_R,1.0_R_R,37,200,40,1.0,R,R,1,7.5,0,0,999.7,2999.0,0.0,0.0
HHCRSP_200_40_34_1.0_C_R,1.0_C_R,34,200,40,1.0,C,R,1,8.5,0,4,1055.0,3147.0,12.0,6.0
HHCRSP_200_40_33_0.4_R_RC,0.4_R_RC,33,200,40,0.4,R,RC,1,8.5,0,5,1011.7,3029.0,4.0,2.0
HHCRSP_200_40_61_1.0_C_C,1.0_C_C,61,200,40,1.0,C,C,1,7.9,0,2,592.7,1778.0,0.0,0.0
HHCRSP_200_40_95_0.8_R_C,0.8_R_C,95,200,40,0.8,R,C,1,7.7,0,5,1114.3,3330.0,9.0,4.0
HHCRSP_200_40_13_1.6_C_RC,1.6_C_RC,13,200,40,1.6,C,RC,1,8.7,0,6,956.0,2868.0,0.0,0.0
HHCRSP_200_40_25_1.2_C_RC,1.2_C_RC,25,200,40,1.2,C,RC,1,7.2,0,0,958.3,2875.0,0.0,0.0
HHCRSP_200_40_60_0.8_R_RC,0.8_R_RC,60,200,40,0.8,R,RC,1,7.4,0,1,907.7,2718.0,3.0,2.0
HHCRSP_200_40_46_1.2_C_RC,1.2_C_RC,46,200,40,1.2,C,RC,1,7.2,1,1,959.0,2877.0,0.0,0.0
HHCRSP_200_40_31_1.6_C_C,1.6_C_C,31,200,40,1.6,C,C,1,8.6,0,6,758.7,2270.0,4.0,2.0
HHCRSP_200_40_62_1.2_C_RC,1.2_C_RC,62,200,40,1.2,C,RC,1,8.8,0,4,966.7,2889.0,7.0,4.0
HHCRSP_200_40_45_1.2_C_C,1.2_C_C,45,200,40,1.2,C,C,1,8.7,0,7,709.7,2129.0,0.0,0.0
HHCRSP_200_40_81_1.6_R_C,1.6_R_C,81,200,40,1.6,R,C,1,8.9,0,5,619.3,1858.0,0.0,0.0
HHCRSP_200_40_81_0.4_C_RC,0.4_C_RC,81,200,40,0.4,C,RC,1,8.5,0,0,1006.3,2991.0,20.0,8.0
HHCRSP_200_40_6_0.8_C_RC,0.8_C_RC,6,200,40,0.8,C,RC,1,7.8,0,2,889.0,2664.0,2.0,1.0
HHCRSP_200_40_5_1.2_C_C,1.2_C_C,5,200,40,1.2,C,C,1,8.1,1,3,624.0,1869.0,2.0,1.0
HHCRSP_200_40_38_1.6_R_RC,1.6_R_RC,38,200,40,1.6,R,RC,1,8.5,0,2,907.0,2721.0,0.0,0.0
HHCRSP_200_40_58_1.0_C_R,1.0_C_R,58,200,40,1.0,C,R,1,8.8,0,4,1007.3,3018.0,2.0,2.0
HHCRSP_200_40_6_0.4_R_RC,0.4_R_RC,6,200,40,0.4,R,RC,1,7.3,0,0,872.7,2618.0,0.0,0.0
HHCRSP_200_40_74_1.0_C_RC,1.0_C_RC,74,200,40,1.0,C,RC,1,8.0,1,3,1061.7,3167.0,14.0,4.0
HHCRSP_200_40_81_0.8_R_RC,0.8_R_RC,81,200,40,0.8,R,RC,1,8.8,0,2,963.7,2888.0,2.0,1.0
HHCRSP_200_40_60_1.6_C_RC,1.6_C_RC,60,200,40,1.6,C,RC,1,7.5,0,1,1036.3,3109.0,0.0,0.0
HHCRSP_200_40_43_1.2_C_C,1.2_C_C,43,200,40,1.2,C,C,1,7.8,0,1,610.3,1827.0,2.0,2.0
HHCRSP_200_40_7_0.4_C_C,0.4_C_C,7,200,40,0.4,C,C,1,7.6,0,1,1050.3,3151.0,0.0,0.0
HHCRSP_200_40_49_1.6_C_C,1.6_C_C,49,200,40,1.6,C,C,1,8.8,0,4,613.7,1841.0,0.0,0.0
HHCRSP_200_40_62_1.6_C_C,1.6_C_C,62,200,40,1.6,C,C,1,9.2,0,7,835.0,2505.0,0.0,0.0
HHCRSP_200_40_72_1.6_R_C,1.6_R_C,72,200,40,1.6,R,C,1,8.4,0,7,654.0,1956.0,4.0,2.0
HHCRSP_200_40_41_1.0_C_RC,1.0_C_RC,41,200,40,1.0,C,RC,1,8.3,0,5,992.3,2977.0,0.0,0.0
HHCRSP_200_40_56_1.0_R_C,1.0_R_C,56,200,40,1.0,R,C,1,9.5,0,1,588.0,1754.0,7.0,3.0
HHCRSP_200_40_61_1.2_R_C,1.2_R_C,61,200,40,1.2,R,C,1,7.9,0,3,647.0,1930.0,7.0,4.0
HHCRSP_200_40_69_0.8_R_RC,0.8_R_RC,69,200,40,0.8,R,RC,1,9.2,0,0,778.3,2318.0,14.0,3.0
HHCRSP_200_40_4_1.0_C_C,1.0_C_C,4,200,40,1.0,C,C,1,9.2,0,0,630.7,1889.0,2.0,1.0
HHCRSP_200_40_29_1.6_R_RC,1.6_R_RC,29,200,40,1.6,R,RC,1,7.3,0,0,988.3,2945.0,15.0,5.0
HHCRSP_200_40_1_0.4_R_C,0.4_R_C,1,200,40,0.4,R,C,1,8.6,0,1,712.7,2138.0,0.0,0.0
HHCRSP_200_40_57_1.6_R_RC,1.6_R_RC,57,200,40,1.6,R,RC,1,8.1,0,2,807.3,2420.0,1.0,1.0
HHCRSP_200_40_21_0.4_R_RC,0.4_R_RC,21,200,40,0.4,R,RC,1,9.2,1,0,863.0,2589.0,0.0,0.0
HHCRSP_200_40_90_1.0_R_RC,1.0_R_RC,90,200,40,1.0,R,RC,1,7.8,0,1,951.0,2853.0,0.0,0.0
HHCRSP_200_40_52_1.0_R_RC,1.0_R_RC,52,200,40,1.0,R,RC,1,7.7,0,1,801.7,2379.0,19.0,7.0
HHCRSP_200_40_34_0.8_R_RC,0.8_R_RC,34,200,40,0.8,R,RC,1,8.7,0,1,913.7,2735.0,4.0,2.0
HHCRSP_200_40_59_1.0_R_RC,1.0_R_RC,59,200,40,1.0,R,RC,1,9.1,0,4,1022.7,3068.0,0.0,0.0
HHCRSP_200_40_42_1.0_R_RC,1.0_R_RC,42,200,40,1.0,R,RC,1,8.6,0,0,938.3,2815.0,0.0,0.0
HHCRSP_200_40_87_0.8_C_C,0.8_C_C,87,200,40,0.8,C,C,1,9.3,0,4,757.0,2261.0,7.0,3.0
HHCRSP_200_40_48_1.2_R_C,1.2_R_C,48,200,40,1.2,R,C,1,8.1,0,1,579.7,1739.0,0.0,0.0
HHCRSP_200_40_15_1.2_C_C,1.2_C_C,15,200,40,1.2,C,C,1,9.1,0,2,752.0,2256.0,0.0,0.0
HHCRSP_200_40_78_1.6_C_RC,1.6_C_RC,78,200,40,1.6,C,RC,1,8.3,0,2,931.0,2774.0,16.0,3.0
HHCRSP_200_40_91_1.2_R_RC,1.2_R_RC,91,200,40,1.2,R,RC,1,8.3,0,4,921.0,2758.0,3.0,2.0
HHCRSP_200_40_57_1.2_C_RC,1.2_C_RC,57,200,40,1.2,C,RC,1,8.3,0,2,953.7,2854.0,5.0,2.0
HHCRSP_200_40_99_1.2_R_RC,1.2_R_RC,99,200,40,1.2,R,RC,1,8.3,0,0,984.7,2954.0,0.0,0.0
HHCRSP_200_40_4_1.2_R_RC,1.2_R_RC,4,200,40,1.2,R,RC,1,8.8,0,0,814.3,2439.0,3.0,1.0
HHCRSP_200_40_92_1.0_C_RC,1.0_C_RC,92,200,40,1.0,C,RC,1,7.5,0,2,1060.0,3163.0,12.0,5.0
HHCRSP_200_40_8_0.4_R_RC,0.4_R_RC,8,200,40,0.4,R,RC,1,9.7,1,0,1105.7,3305.0,9.0,3.0
HHCRSP_200_40_71_1.6_C_C,1.6_C_C,71,200,40,1.6,C,C,1,7.5,0,2,511.7,1535.0,0.0,0.0
HHCRSP_200_40_20_1.2_R_RC,1.2_R_RC,20,200,40,1.2,R,RC,1,8.0,0,1,938.3,2815.0,0.0,0.0
HHCRSP_200_40_61_1.6_C_RC,1.6_C_RC,61,200,40,1.6,C,RC,1,8.0,0,1,1080.7,3242.0,0.0,0.0
HHCRSP_200_40_23_1.0_R_R,1.0_R_R,23,200,40,1.0,R,R,1,9.3,1,0,1132.0,3391.0,4.0,1.0
HHCRSP_200_40_35_1.2_R_RC,1.2_R_RC,35,200,40,1.2,R,RC,1,7.0,0,2,1020.0,3058.0,1.0,1.0
HHCRSP_200_40_19_1.6_R_C,1.6_R_C,19,200,40,1.6,R,C,1,9.3,0,10,809.0,2416.0,8.0,3.0
HHCRSP_200_40_89_1.0_R_R,1.0_R_R,89,200,40,1.0,R,R,1,7.8,0,0,849.0,2542.0,3.0,2.0
HHCRSP_200_40_87_0.4_C_C,0.4_C_C,87,200,40,0.4,C,C,1,9.4,0,4,905.3,2709.0,5.0,2.0
HHCRSP_200_40_4_1.2_R_C,1.2_R_C,4,200,40,1.2,R,C,1,8.7,0,4,726.0,2169.0,6.0,3.0
HHCRSP_200_40_64_1.6_R_C,1.6_R_C,64,200,40,1.6,R,C,1,9.0,0,5,628.7,1886.0,0.0,0.0
HHCRSP_200_40_94_0.4_C_RC,0.4_C_RC,94,200,40,0.4,C,RC,1,8.1,0,3,957.7,2868.0,3.0,2.0
HHCRSP_200_40_13_0.8_C_C,0.8_C_C,13,200,40,0.8,C,C,1,8.7,0,2,549.3,1648.0,0.0,0.0
HHCRSP_200_40_98_1.6_R_RC,1.6_R_RC,98,200,40,1.6,R,RC,1,8.4,0,0,833.0,2499.0,0.0,0.0
HHCRSP_200_40_34_1.2_R_C,1.2_R_C,34,200,40,1.2,R,C,1,8.3,0,4,660.3,1981.0,0.0,0.0
HHCRSP_200_40_72_1.6_C_RC,1.6_C_RC,72,200,40,1.6,C,RC,1,8.3,0,6,953.0,2852.0,5.0,2.0
HHCRSP_200_40_61_0.8_R_C,0.8_R_C,61,200,40,0.8,R,C,1,8.0,0,0,679.0,2037.0,0.0,0.0
HHCRSP_200_40_33_0.8_R_RC,0.8_R_RC,33,200,40,0.8,R,RC,1,8.4,0,1,871.7,2611.0,2.0,2.0
HHCRSP_200_40_54_1.6_R_RC,1.6_R_RC,54,200,40,1.6,R,RC,1,9.0,0,0,936.0,2794.0,9.0,5.0
HHCRSP_200_40_93_1.0_C_RC,1.0_C_RC,93,200,40,1.0,C,RC,1,7.5,0,3,947.3,2834.0,5.0,3.0
HHCRSP_200_40_71_0.8_R_RC,0.8_R_RC,71,200,40,0.8,R,RC,1,8.0,0,1,1043.3,3120.0,8.0,2.0
HHCRSP_200_40_1_1.0_C_RC,1.0_C_RC,1,200,40,1.0,C,RC,1,8.3,0,4,1003.3,2996.0,10.0,4.0
HHCRSP_200_40_52_0.8_R_C,0.8_R_C,52,200,40,0.8,R,C,1,7.4,0,5,775.7,2322.0,3.0,2.0
HHCRSP_200_40_75_0.8_R_C,0.8_R_C,75,200,40,0.8,R,C,1,7.9,0,0,775.0,2314.0,6.0,5.0
HHCRSP_200_40_76_1.6_C_C,1.6_C_C,76,200,40,1.6,C,C,1,8.5,0,1,581.7,1745.0,0.0,0.0
HHCRSP_200_40_36_1.0_R_R,1.0_R_R,36,200,40,1.0,R,R,1,7.9,1,0,918.0,2697.0,46.0,11.0
HHCRSP_200_40_41_0.8_R_C,0.8_R_C,41,200,40,0.8,R,C,1,8.3,0,4,756.3,2269.0,0.0,0.0
HHCRSP_200_40_71_0.4_C_C,0.4_C_C,71,200,40,0.4,C,C,1,7.7,0,2,782.7,2341.0,5.0,2.0
HHCRSP_200_40_52_1.2_C_RC,1.2_C_RC,52,200,40,1.2,C,RC,1,7.9,0,7,903.0,2703.0,4.0,2.0
HHCRSP_200_40_20_1.6_C_C,1.6_C_C,20,200,40,1.6,C,C,1,8.3,0,5,545.7,1637.0,0.0,0.0
HHCRSP_200_40_22_0.8_C_RC,0.8_C_RC,22,200,40,0.8,C,RC,1,9.9,0,0,1074.3,3209.0,11.0,3.0
HHCRSP_200_40_3_1.6_C_C,1.6_C_C,3,200,40,1.6,C,C,1,8.6,0,6,795.0,2374.0,8.0,3.0
HHCRSP_200_40_1_0.4_C_C,0.4_C_C,1,200,40,0.4,C,C,1,8.7,0,1,800.0,2400.0,0.0,0.0
HHCRSP_200_40_30_1.0_R_RC,1.0_R_RC,30,200,40,1.0,R,RC,1,8.5,1,0,776.3,2329.0,0.0,0.0
HHCRSP_200_40_8_1.0_C_C,1.0_C_C,8,200,40,1.0,C,C,1,9.7,1,1,817.7,2429.0,19.0,5.0
HHCRSP_200_40_43_1.0_R_RC,1.0_R_RC,43,200,40,1.0,R,RC,1,7.9,0,0,822.3,2467.0,0.0,0.0
HHCRSP_200_40_22_1.6_R_RC,1.6_R_RC,22,200,40,1.6,R,RC,1,9.4,0,1,1026.7,3077.0,2.0,1.0
HHCRSP_200_40_47_0.8_R_RC,0.8_R_RC,47,200,40,0.8,R,RC,1,8.2,1,0,803.3,2406.0,2.0,2.0
HHCRSP_200_40_3_1.0_C_C,1.0_C_C,3,200,40,1.0,C,C,1,8.1,0,6,770.3,2303.0,6.0,2.0
HHCRSP_200_40_17_1.0_C_R,1.0_C_R,17,200,40,1.0,C,R,1,9.4,1,0,1082.3,3229.0,12.0,6.0
HHCRSP_200_40_48_0.4_R_RC,0.4_R_RC,48,200,40,0.4,R,RC,1,7.9,0,0,865.7,2586.0,7.0,4.0
HHCRSP_200_40_90_1.6_R_C,1.6_R_C,90,200,40,1.6,R,C,1,8.0,0,1,622.0,1866.0,0.0,0.0
HHCRSP_200_40_39_1.6_R_C,1.6_R_C,39,200,40,1.6,R,C,1,8.2,0,5,759.7,2279.0,0.0,0.0
HHCRSP_200_40_57_0.4_R_RC,0.4_R_RC,57,200,40,0.4,R,RC,1,8.3,0,2,1063.3,3182.0,5.0,3.0
HHCRSP_200_40_27_0.8_R_C,0.8_R_C,27,200,40,0.8,R,C,1,7.6,0,1,703.0,2109.0,0.0,0.0
HHCRSP_200_40_92_1.2_C_RC,1.2_C_RC,92,200,40,1.2,C,RC,1,7.4,0,0,1021.7,3065.0,0.0,0.0
HHCRSP_200_40_1_1.2_C_C,1.2_C_C,1,200,40,1.2,C,C,1,8.4,0,3,602.0,1806.0,0.0,0.0
HHCRSP_200_40_89_0.4_C_C,0.4_C_C,89,200,40,0.4,C,C,1,8.4,0,0,727.0,2178.0,2.0,1.0
HHCRSP_200_40_34_1.6_R_RC,1.6_R_RC,34,200,40,1.6,R,RC,1,8.2,0,3,882.7,2632.0,11.0,5.0
HHCRSP_200_40_83_0.4_C_C,0.4_C_C,83,200,40,0.4,C,C,1,8.8,0,5,1024.7,3072.0,1.0,1.0
HHCRSP_200_40_21_0.8_R_C,0.8_R_C,21,200,40,0.8,R,C,1,9.1,0,5,774.7,2314.0,7.0,3.0
HHCRSP_200_40_91_1.2_R_C,1.2_R_C,91,200,40,1.2,R,C,1,8.4,0,2,568.0,1699.0,3.0,2.0
HHCRSP_200_40_48_1.2_C_RC,1.2_C_RC,48,200,40,1.2,C,RC,1,8.0,0,2,976.7,2930.0,0.0,0.0
HHCRSP_200_40_18_1.0_R_C,1.0_R_C,18,200,40,1.0,R,C,1,8.3,0,2,624.3,1870.0,2.0,1.0
HHCRSP_200_40_91_1.0_R_R,1.0_R_R,91,200,40,1.0,R,R,1,8.6,0,1,1068.3,3183.0,15.0,7.0
HHCRSP_200_40_64_0.4_R_C,0.4_R_C,64,200,40,0.4,R,C,1,8.8,0,1,894.3,2683.0,0.0,0.0
HHCRSP_200_40_34_1.6_C_C,1.6_C_C,34,200,40,1.6,C,C,1,8.3,0,6,706.7,2120.0,0.0,0.0
HHCRSP_200_40_61_1.2_C_RC,1.2_C_RC,61,200,40,1.2,C,RC,1,8.0,0,2,882.7,2643.0,3.0,2.0
HHCRSP_200_40_75_1.6_R_C,1.6_R_C,75,200,40,1.6,R,C,1,7.9,1,2,791.7,2375.0,0.0,0.0
HHCRSP_200_40_3_1.0_C_R,1.0_C_R,3,200,40,1.0,C,R,1,8.4,1,0,1027.0,3066.0,10.0,5.0
HHCRSP_200_40_61_1.6_R_RC,1.6_R_RC,61,200,40,1.6,R,RC,1,8.1,0,2,876.3,2611.0,13.0,5.0
HHCRSP_200_40_83_0.8_R_C,0.8_R_C,83,200,40,0.8,R,C,1,9.4,0,3,1161.3,3484.0,0.0,0.0
HHCRSP_200_40_90_1.2_R_C,1.2_R_C,90,200,40,1.2,R,C,1,7.6,0,6,764.3,2293.0,0.0,0.0
HHCRSP_200_40_71_1.0_C_C,1.0_C_C,71,200,40,1.0,C,C,1,7.7,0,2,607.3,1814.0,5.0,3.0
HHCRSP_200_40_22_1.0_C_RC,1.0_C_RC,22,200,40,1.0,C,RC,1,9.4,0,3,965.3,2888.0,6.0,2.0
HHCRSP_200_40_5_1.6_R_C,1.6_R_C,5,200,40,1.6,R,C,1,8.0,1,0,519.3,1558.0,0.0,0.0
HHCRSP_200_40_4_0.4_R_RC,0.4_R_RC,4,200,40,0.4,R,RC,1,8.9,0,0,827.7,2479.0,2.0,2.0
HHCRSP_200_40_100_1.0_R_R,1.0_R_R,100,200,40,1.0,R,R,1,8.9,0,3,1183.0,3539.0,8.0,2.0
HHCRSP_200_40_17_1.0_R_C,1.0_R_C,17,200,40,1.0,R,C,1,9.6,0,6,781.3,2342.0,1.0,1.0
HHCRSP_200_40_2_1.0_C_RC,1.0_C_RC,2,200,40,1.0,C,RC,1,8.7,0,4,976.3,2927.0,1.0,1.0
HHCRSP_200_40_40_1.2_C_C,1.2_C_C,40,200,40,1.2,C,C,1,8.2,0,1,545.0,1635.0,0.0,0.0
HHCRSP_200_40_80_1.6_C_RC,1.6_C_RC,80,200,40,1.6,C,RC,1,10.2,0,4,913.7,2736.0,3.0,2.0
HHCRSP_200_40_45_1.2_C_RC,1.2_C_RC,45,200,40,1.2,C,RC,1,8.4,0,2,1027.7,3073.0,7.0,3.0
HHCRSP_200_40_71_1.6_C_RC,1.6_C_RC,71,200,40,1.6,C,RC,1,7.8,0,2,1062.7,3180.0,6.0,2.0
HHCRSP_200_40_28_1.6_C_C,1.6_C_C,28,200,40,1.6,C,C,1,7.0,0,8,832.3,2480.0,10.0,7.0
HHCRSP_200_40_100_1.0_C_C,1.0_C_C,100,200,40,1.0,C,C,1,9.4,0,5,670.0,2008.0,1.0,1.0
HHCRSP_200_40_55_0.4_C_C,0.4_C_C,55,200,40,0.4,C,C,1,8.5,0,4,867.3,2602.0,0.0,0.0
HHCRSP_200_40_58_0.4_C_RC,0.4_C_RC,58,200,40,0.4,C,RC,1,8.8,0,2,951.3,2854.0,0.0,0.0
HHCRSP_200_40_71_0.4_R_RC,0.4_R_RC,71,200,40,0.4,R,RC,1,7.9,0,0,836.7,2508.0,1.0,1.0
