instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.iters,time,memory.mb,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_10_3_87_0.8_R_RC,0.8_R_RC,87,10,3,0.8,R,RC,1,0.003,14.166,65.6866,197.06,0,0
HHCRSP_10_3_11_1.2_R_C,1.2_R_C,11,10,3,1.2,R,C,1,0.002,14.1865,54.6777,164.033,0,0
HHCRSP_10_3_27_1.0_C_R,1.0_C_R,27,10,3,1.0,C,R,1,0.002,14.1777,47.6884,143.065,0,0
HHCRSP_10_3_96_0.4_R_RC,0.4_R_RC,96,10,3,0.4,R,RC,62,0.002,14.1914,52.3873,157.162,0,0
HHCRSP_10_3_3_1.0_R_RC,1.0_R_RC,3,10,3,1.0,R,RC,1,0.003,14.1553,51.7395,155.219,0,0
HHCRSP_10_3_58_1.6_R_RC,1.6_R_RC,58,10,3,1.6,R,RC,1,0.002,14.168,59.0178,177.053,0,0
HHCRSP_10_3_87_1.2_R_RC,1.2_R_RC,87,10,3,1.2,R,RC,1,0.002,14.166,65.6866,197.06,0,0
HHCRSP_10_3_26_0.8_C_RC,0.8_C_RC,26,10,3,0.8,C,RC,1,0.002,14.1504,58.3608,175.082,0,0
HHCRSP_10_3_31_1.0_R_RC,1.0_R_RC,31,10,3,1.0,R,RC,1,0.002,14.1719,37.344,112.032,0,0
HHCRSP_10_3_48_1.0_R_RC,1.0_R_RC,48,10,3,1.0,R,RC,1,0.002,14.1514,32.0328,96.0984,0,0
HHCRSP_10_3_81_0.4_R_RC,0.4_R_RC,81,10,3,0.4,R,RC,1,0.003,14.1777,62.6757,188.027,0,0
HHCRSP_10_3_65_1.6_R_C,1.6_R_C,65,10,3,1.6,R,C,1,0.002,14.1699,34.3654,103.096,0,0
HHCRSP_10_3_4_0.8_C_RC,0.8_C_RC,4,10,3,0.8,C,RC,1,0.003,14.1865,50.4068,151.22,0,0
HHCRSP_10_3_51_1.6_C_RC,1.6_C_RC,51,10,3,1.6,C,RC,1,0.002,14.2324,34.7046,104.114,0,0
HHCRSP_10_3_68_1.0_R_C,1.0_R_C,68,10,3,1.0,R,C,1,0.002,14.1631,65.7098,197.129,0,0
HHCRSP_10_3_66_1.2_C_RC,1.2_C_RC,66,10,3,1.2,C,RC,1,0.003,14.1865,70.3504,211.051,0,0
HHCRSP_10_3_67_1.6_C_RC,1.6_C_RC,67,10,3,1.6,C,RC,1,0.002,14.1787,76.0186,228.056,0,0
HHCRSP_10_3_4_1.2_C_C,1.2_C_C,4,10,3,1.2,C,C,1,0.002,14.1709,22.0072,66.0215,0,0
HHCRSP_10_3_6_1.6_C_RC,1.6_C_RC,6,10,3,1.6,C,RC,1,0.002,14.1816,29.68,89.0401,0,0
HHCRSP_10_3_90_1.2_R_RC,1.2_R_RC,90,10,3,1.2,R,RC,1,0.002,14.1523,39.6849,119.055,0,0
HHCRSP_10_3_7_1.2_R_C,1.2_R_C,7,10,3,1.2,R,C,1,0.002,14.1807,39.6836,119.051,0,0
HHCRSP_10_3_27_1.6_R_C,1.6_R_C,27,10,3,1.6,R,C,62,0.002,14.1719,43.7003,131.101,0,0
HHCRSP_10_3_56_1.6_R_RC,1.6_R_RC,56,10,3,1.6,R,RC,1,0.002,14.1816,42.357,127.071,0,0
HHCRSP_10_3_97_1.2_C_C,1.2_C_C,97,10,3,1.2,C,C,1,0.001,14.1533,50.3614,151.084,0,0
HHCRSP_10_3_90_1.6_C_RC,1.6_C_RC,90,10,3,1.6,C,RC,1,0.002,14.1484,49.6754,149.026,0,0
HHCRSP_10_3_100_1.0_R_RC,1.0_R_RC,100,10,3,1.0,R,RC,62,0.003,14.1895,53.0113,159.034,0,0
HHCRSP_10_3_38_1.0_R_RC,1.0_R_RC,38,10,3,1.0,R,RC,1,0.002,14.2305,44.3527,133.058,0,0
HHCRSP_10_3_93_0.4_R_C,0.4_R_C,93,10,3,0.4,R,C,1,0.002,14.2402,37.0371,111.111,0,0
HHCRSP_10_3_2_1.6_C_RC,1.6_C_RC,2,10,3,1.6,C,RC,1,0.004,14.1943,60.6675,182.002,0,0
HHCRSP_10_3_26_1.6_R_RC,1.6_R_RC,26,10,3,1.6,R,RC,62,0.003,14.1777,45.7337,137.201,0,0
HHCRSP_10_3_87_0.4_R_RC,0.4_R_RC,87,10,3,0.4,R,RC,1,0.002,14.166,65.6866,197.06,0,0
HHCRSP_10_3_67_0.4_R_C,0.4_R_C,67,10,3,0.4,R,C,1,0.003,14.2314,47.3418,142.025,0,0
HHCRSP_10_3_76_1.2_R_C,1.2_R_C,76,10,3,1.2,R,C,1,0.003,14.1621,34.0512,102.154,0,0
HHCRSP_10_3_9_1.0_R_RC,1.0_R_RC,9,10,3,1.0,R,RC,1,0.002,14.1523,70.7007,212.102,0,0
HHCRSP_10_3_5_1.6_C_RC,1.6_C_RC,5,10,3,1.6,C,RC,62,0.003,14.1631,74.3365,223.01,0,0
HHCRSP_10_3_25_0.4_R_C,0.4_R_C,25,10,3,0.4,R,C,1,0.003,14.166,44.0129,132.039,0,0
HHCRSP_10_3_56_1.0_C_C,1.0_C_C,56,10,3,1.0,C,C,1,0.003,14.1855,31.0192,93.0577,0,0
HHCRSP_10_3_68_0.8_R_C,0.8_R_C,68,10,3,0.8,R,C,1,0.001,14.1631,65.7098,197.129,0,0
HHCRSP_10_3_83_1.2_R_C,1.2_R_C,83,10,3,1.2,R,C,1,0.002,14.1719,41.0256,123.077,0,0
HHCRSP_10_3_80_1.2_C_RC,1.2_C_RC,80,10,3,1.2,C,RC,1,0.001,14.1523,62.0123,186.037,0,0
HHCRSP_10_3_75_1.2_R_C,1.2_R_C,75,10,3,1.2,R,C,1,0.003,14.1826,45.6827,137.048,0,0
HHCRSP_10_3_39_1.0_R_C,1.0_R_C,39,10,3,1.0,R,C,1,0.003,14.2334,34.3383,103.015,0,0
HHCRSP_10_3_51_0.4_R_RC,0.4_R_RC,51,10,3,0.4,R,RC,1,0.003,14.1787,74.7183,224.155,0,0
HHCRSP_10_3_51_1.2_R_RC,1.2_R_RC,51,10,3,1.2,R,RC,1,0.002,14.1865,54.6817,164.045,0,0
HHCRSP_10_3_32_1.2_R_RC,1.2_R_RC,32,10,3,1.2,R,RC,1,0.004,14.1953,65.34,196.02,0,0
HHCRSP_10_3_95_1.6_R_C,1.6_R_C,95,10,3,1.6,R,C,1,0.003,14.168,56.7265,170.179,0,0
HHCRSP_10_3_42_1.2_C_RC,1.2_C_RC,42,10,3,1.2,C,RC,1,0.003,14.1475,70.0575,210.173,0,0
HHCRSP_10_3_68_1.2_C_C,1.2_C_C,68,10,3,1.2,C,C,1,0.003,14.1631,51.0423,153.127,0,0
HHCRSP_10_3_4_0.8_C_C,0.8_C_C,4,10,3,0.8,C,C,1,0.002,14.1846,21.3489,64.0468,0,0
HHCRSP_10_3_43_1.2_R_C,1.2_R_C,43,10,3,1.2,R,C,1,0.002,14.1807,45.6731,137.019,0,0
HHCRSP_10_3_18_1.2_R_C,1.2_R_C,18,10,3,1.2,R,C,1,0.002,14.1475,51.7084,155.125,0,0
HHCRSP_10_3_54_1.2_C_C,1.2_C_C,54,10,3,1.2,C,C,1,0.001,14.168,45.6867,137.06,0,0
HHCRSP_10_3_9_1.0_C_C,1.0_C_C,9,10,3,1.0,C,C,1,0.001,14.1582,62.3469,187.041,0,0
HHCRSP_10_3_64_0.8_R_RC,0.8_R_RC,64,10,3,0.8,R,RC,1,0.002,14.1855,40.6974,122.092,0,0
HHCRSP_10_3_49_0.8_R_C,0.8_R_C,49,10,3,0.8,R,C,1,0.001,14.1162,56.3474,169.042,0,0
HHCRSP_10_3_89_0.8_C_RC,0.8_C_RC,89,10,3,0.8,C,RC,1,0.002,14.1758,59.6855,179.056,0,0
HHCRSP_10_3_37_0.8_C_C,0.8_C_C,37,10,3,0.8,C,C,1,0.002,14.1836,32.3539,97.0618,0,0
HHCRSP_10_3_72_1.2_R_C,1.2_R_C,72,10,3,1.2,R,C,1,0.002,14.1475,38.4011,115.203,0,0
HHCRSP_10_3_73_0.4_C_C,0.4_C_C,73,10,3,0.4,C,C,62,0.002,14.165,57.711,173.133,0,0
HHCRSP_10_3_47_1.2_C_C,1.2_C_C,47,10,3,1.2,C,C,1,0.002,14.166,52.0587,156.176,0,0
HHCRSP_10_3_22_0.8_C_RC,0.8_C_RC,22,10,3,0.8,C,RC,1,0.002,14.1484,66.0685,198.206,0,0
HHCRSP_10_3_24_1.2_R_C,1.2_R_C,24,10,3,1.2,R,C,1,0.002,14.1797,44.6962,134.089,0,0
HHCRSP_10_3_74_1.2_R_RC,1.2_R_RC,74,10,3,1.2,R,RC,1,0.002,14.1797,37.701,113.103,0,0
HHCRSP_10_3_46_1.0_C_C,1.0_C_C,46,10,3,1.0,C,C,1,0.002,14.1729,25.7136,77.1408,0,0
HHCRSP_10_3_50_1.0_C_RC,1.0_C_RC,50,10,3,1.0,C,RC,1,0.002,14.166,62.7165,188.149,0,0
HHCRSP_10_3_15_1.6_C_C,1.6_C_C,15,10,3,1.6,C,C,1,0.003,14.1943,37.3467,112.04,0,0
HHCRSP_10_3_78_1.2_R_RC,1.2_R_RC,78,10,3,1.2,R,RC,1,0.002,14.1797,59.6771,179.031,0,0
HHCRSP_10_3_68_1.0_C_C,1.0_C_C,68,10,3,1.0,C,C,1,0.001,14.1475,67.3493,202.048,0,0
HHCRSP_10_3_57_1.6_R_C,1.6_R_C,57,10,3,1.6,R,C,1,0.002,14.1543,39.4015,118.204,0,0
HHCRSP_10_3_57_0.4_C_C,0.4_C_C,57,10,3,0.4,C,C,1,0.002,14.167,48.6888,146.066,0,0
HHCRSP_10_3_100_0.8_R_C,0.8_R_C,100,10,3,0.8,R,C,1,0.002,14.1855,34.0434,102.13,0,0
HHCRSP_10_3_30_1.2_C_C,1.2_C_C,30,10,3,1.2,C,C,1,0.002,14.1953,31.3405,94.0214,0,0
HHCRSP_10_3_17_1.2_C_C,1.2_C_C,17,10,3,1.2,C,C,1,0.002,14.1865,49.0036,147.011,0,0
HHCRSP_10_3_59_1.0_C_R,1.0_C_R,59,10,3,1.0,C,R,1,0.002,14.1582,80.0049,240.015,0,0
HHCRSP_10_3_2_0.4_C_RC,0.4_C_RC,2,10,3,0.4,C,RC,1,0.003,14.1943,60.6675,182.002,0,0
HHCRSP_10_3_70_0.8_R_RC,0.8_R_RC,70,10,3,0.8,R,RC,1,0.001,14.1572,43.6827,131.048,0,0
HHCRSP_10_3_77_1.0_C_RC,1.0_C_RC,77,10,3,1.0,C,RC,1,0.002,14.1816,52.0197,156.059,0,0
HHCRSP_10_3_50_0.4_R_C,0.4_R_C,50,10,3,0.4,R,C,1,0.001,14.1523,51.712,155.136,0,0
HHCRSP_10_3_68_1.6_C_RC,1.6_C_RC,68,10,3,1.6,C,RC,1,0.002,14.1475,58.3404,175.021,0,0
HHCRSP_10_3_1_1.6_R_C,1.6_R_C,1,10,3,1.6,R,C,1,0.001,14.1191,77.0086,231.026,0,0
HHCRSP_10_3_40_1.2_R_C,1.2_R_C,40,10,3,1.2,R,C,1,0.003,14.1816,36.6897,110.069,0,0
HHCRSP_10_3_8_0.8_C_C,0.8_C_C,8,10,3,0.8,C,C,1,0.002,14.1602,30.0185,90.0556,0,0
HHCRSP_10_3_34_0.4_C_C,0.4_C_C,34,10,3,0.4,C,C,1,0.004,14.1797,38.3542,115.063,0,0
HHCRSP_10_3_42_0.8_R_RC,0.8_R_RC,42,10,3,0.8,R,RC,1,0.002,14.1465,61.7155,185.147,0,0
HHCRSP_10_3_3_1.0_R_R,1.0_R_R,3,10,3,1.0,R,R,1,0.001,14.1572,75.0141,225.042,0,0
HHCRSP_10_3_29_0.8_C_RC,0.8_C_RC,29,10,3,0.8,C,RC,1,0.002,14.1787,41.3957,124.187,0,0
HHCRSP_10_3_3_1.6_C_C,1.6_C_C,3,10,3,1.6,C,C,1,0.003,14.1602,54.0405,162.122,0,0
HHCRSP_10_3_3_1.0_R_C,1.0_R_C,3,10,3,1.0,R,C,1,0.002,14.1475,79.3615,238.085,0,0
HHCRSP_10_3_22_0.4_C_C,0.4_C_C,22,10,3,0.4,C,C,1,0.002,14.1475,60.0124,180.037,0,0
HHCRSP_10_3_85_1.0_C_R,1.0_C_R,85,10,3,1.0,C,R,62,0.002,14.1836,63.6891,191.067,0,0
HHCRSP_10_3_39_1.6_C_C,1.6_C_C,39,10,3,1.6,C,C,1,0.002,14.2324,43.3379,130.014,0,0
HHCRSP_10_3_54_0.4_C_RC,0.4_C_RC,54,10,3,0.4,C,RC,62,0.003,14.1777,63.6794,191.038,0,0
HHCRSP_10_3_72_0.4_R_RC,0.4_R_RC,72,10,3,0.4,R,RC,1,0.002,14.1494,53.0379,159.114,0,0
HHCRSP_10_3_74_1.6_R_RC,1.6_R_RC,74,10,3,1.6,R,RC,1,0.002,14.1797,37.701,113.103,0,0
HHCRSP_10_3_91_1.0_R_RC,1.0_R_RC,91,10,3,1.0,R,RC,1,0.002,14.168,52.0141,156.042,0,0
HHCRSP_10_3_100_0.8_C_C,0.8_C_C,100,10,3,0.8,C,C,62,0.002,14.1846,42.364,127.092,0,0
HHCRSP_10_3_89_1.2_C_RC,1.2_C_RC,89,10,3,1.2,C,RC,1,0.002,14.1758,59.6855,179.056,0,0
HHCRSP_10_3_49_1.0_R_C,1.0_R_C,49,10,3,1.0,R,C,1,0.002,14.1201,58.0249,174.075,0,0
HHCRSP_10_3_61_0.4_C_C,0.4_C_C,61,10,3,0.4,C,C,1,0.004,14.1816,44.6725,134.018,0,0
HHCRSP_10_3_13_0.8_R_C,0.8_R_C,13,10,3,0.8,R,C,1,0.003,14.1807,31.6713,95.0139,0,0
HHCRSP_10_3_34_0.4_C_RC,0.4_C_RC,34,10,3,0.4,C,RC,1,0.002,14.1807,48.3752,145.126,0,0
HHCRSP_10_3_9_1.6_R_RC,1.6_R_RC,9,10,3,1.6,R,RC,1,0.003,14.1602,58.0608,174.182,0,0
HHCRSP_10_3_77_1.0_C_C,1.0_C_C,77,10,3,1.0,C,C,1,0.002,14.2324,40.6738,122.021,0,0
HHCRSP_10_3_83_1.6_C_RC,1.6_C_RC,83,10,3,1.6,C,RC,1,0.002,14.1797,63.3674,190.102,0,0
HHCRSP_10_3_23_1.0_C_R,1.0_C_R,23,10,3,1.0,C,R,1,0.002,14.2314,61.0043,183.013,0,0
HHCRSP_10_3_89_1.6_C_C,1.6_C_C,89,10,3,1.6,C,C,1,0.002,14.1709,37.356,112.068,0,0
HHCRSP_10_3_70_1.6_R_RC,1.6_R_RC,70,10,3,1.6,R,RC,1,0.002,14.1572,43.6827,131.048,0,0
HHCRSP_10_3_71_0.8_C_C,0.8_C_C,71,10,3,0.8,C,C,1,0.002,14.1875,48.6687,146.006,0,0
HHCRSP_10_3_49_1.2_C_RC,1.2_C_RC,49,10,3,1.2,C,RC,1,0.002,14.1475,82.3557,247.067,0,0
HHCRSP_10_3_8_1.6_C_RC,1.6_C_RC,8,10,3,1.6,C,RC,1,0.002,14.1709,28.6783,86.0348,0,0
HHCRSP_10_3_92_0.8_R_C,0.8_R_C,92,10,3,0.8,R,C,1,0.002,14.2334,49.3443,148.033,0,0
HHCRSP_10_3_41_0.8_R_RC,0.8_R_RC,41,10,3,0.8,R,RC,1,0.002,14.1855,73.6941,221.082,0,0
HHCRSP_10_3_53_1.2_C_C,1.2_C_C,53,10,3,1.2,C,C,62,0.002,14.1895,29.0049,87.0146,0,0
HHCRSP_10_3_44_0.8_C_C,0.8_C_C,44,10,3,0.8,C,C,62,0.002,14.1787,55.005,165.015,0,0
HHCRSP_10_3_23_1.0_R_RC,1.0_R_RC,23,10,3,1.0,R,RC,1,0.004,14.2305,49.3526,148.058,0,0
HHCRSP_10_3_4_1.2_C_RC,1.2_C_RC,4,10,3,1.2,C,RC,1,0.002,14.1865,50.4068,151.22,0,0
HHCRSP_10_3_87_1.2_C_C,1.2_C_C,87,10,3,1.2,C,C,1,0.002,14.1494,48.3582,145.075,0,0
HHCRSP_10_3_32_0.4_C_RC,0.4_C_RC,32,10,3,0.4,C,RC,1,0.002,14.1807,60.0501,180.15,0,0
HHCRSP_10_3_64_1.0_R_C,1.0_R_C,64,10,3,1.0,R,C,1,0.002,14.1641,30.7174,92.1522,0,0
HHCRSP_10_3_82_0.8_C_RC,0.8_C_RC,82,10,3,0.8,C,RC,1,0.003,14.1826,47.6975,143.092,0,0
HHCRSP_10_3_61_1.0_R_RC,1.0_R_RC,61,10,3,1.0,R,RC,1,0.002,14.165,52.348,157.044,0,0
HHCRSP_10_3_96_0.8_C_C,0.8_C_C,96,10,3,0.8,C,C,1,0.002,14.1855,51.3365,154.01,0,0
HHCRSP_10_3_29_0.4_R_RC,0.4_R_RC,29,10,3,0.4,R,RC,1,0.003,14.1641,41.073,123.219,0,0
HHCRSP_10_3_78_1.2_C_C,1.2_C_C,78,10,3,1.2,C,C,1,0.002,14.165,49.0156,147.047,0,0
HHCRSP_10_3_89_0.4_C_RC,0.4_C_RC,89,10,3,0.4,C,RC,1,0.003,14.1758,59.6855,179.056,0,0
HHCRSP_10_3_45_0.8_R_RC,0.8_R_RC,45,10,3,0.8,R,RC,1,0.002,14.1855,63.3499,190.05,0,0
HHCRSP_10_3_1_1.6_C_C,1.6_C_C,1,10,3,1.6,C,C,1,0.002,14.1475,86.3784,259.135,0,0
HHCRSP_10_3_4_0.8_R_RC,0.8_R_RC,4,10,3,0.8,R,RC,1,0.002,14.1719,45.695,137.085,0,0
HHCRSP_10_3_51_1.0_R_R,1.0_R_R,51,10,3,1.0,R,R,1,0.003,14.2344,68.6681,206.004,0,0
HHCRSP_10_3_45_1.6_C_RC,1.6_C_RC,45,10,3,1.6,C,RC,62,0.002,14.1758,60.704,182.112,0,0
HHCRSP_10_3_2_0.8_R_RC,0.8_R_RC,2,10,3,0.8,R,RC,1,0.002,14.1797,54.0344,162.103,0,0
HHCRSP_10_3_70_1.2_C_C,1.2_C_C,70,10,3,1.2,C,C,1,0.002,14.1514,42.3417,127.025,0,0
HHCRSP_10_3_30_1.0_R_C,1.0_R_C,30,10,3,1.0,R,C,1,0.004,14.2705,27.3349,82.0048,0,0
HHCRSP_10_3_26_1.2_C_RC,1.2_C_RC,26,10,3,1.2,C,RC,1,0.002,14.1504,58.3608,175.082,0,0
HHCRSP_10_3_74_0.8_C_C,0.8_C_C,74,10,3,0.8,C,C,62,0.002,14.1816,40.0156,120.047,0,0
HHCRSP_10_3_14_0.4_C_RC,0.4_C_RC,14,10,3,0.4,C,RC,62,0.002,14.1709,49.3548,148.065,0,0
HHCRSP_10_3_63_1.2_C_C,1.2_C_C,63,10,3,1.2,C,C,1,0.002,14.1816,40.0301,120.09,0,0
HHCRSP_10_3_29_1.0_R_C,1.0_R_C,29,10,3,1.0,R,C,62,0.002,14.1738,56.0228,168.068,0,0
HHCRSP_10_3_16_0.8_C_C,0.8_C_C,16,10,3,0.8,C,C,62,0.002,14.1797,39.3903,118.171,0,0
HHCRSP_10_3_10_1.0_C_RC,1.0_C_RC,10,10,3,1.0,C,RC,62,0.002,14.1689,63.3448,190.034,0,0
HHCRSP_10_3_100_1.6_R_RC,1.6_R_RC,100,10,3,1.6,R,RC,62,0.003,14.1895,53.0113,159.034,0,0
HHCRSP_10_3_92_1.0_C_R,1.0_C_R,92,10,3,1.0,C,R,1,0.002,14.2344,47.0032,141.01,0,0
HHCRSP_10_3_79_1.2_C_RC,1.2_C_RC,79,10,3,1.2,C,RC,1,0.002,14.1777,63.673,191.019,0,0
HHCRSP_10_3_20_1.2_R_C,1.2_R_C,20,10,3,1.2,R,C,1,0.002,14.1816,40.0387,120.116,0,0
HHCRSP_10_3_25_0.8_R_C,0.8_R_C,25,10,3,0.8,R,C,62,0.002,14.167,45.0208,135.062,0,0
HHCRSP_10_3_84_1.2_R_RC,1.2_R_RC,84,10,3,1.2,R,RC,1,0.004,14.1807,49.3505,148.051,0,0
HHCRSP_10_3_90_1.6_R_RC,1.6_R_RC,90,10,3,1.6,R,RC,1,0.002,14.1523,39.6849,119.055,0,0
HHCRSP_10_3_96_0.8_R_C,0.8_R_C,96,10,3,0.8,R,C,1,0.002,14.1875,44.3483,133.045,0,0
HHCRSP_10_3_86_1.0_C_R,1.0_C_R,86,10,3,1.0,C,R,1,0.002,14.1738,53.046,159.138,0,0
HHCRSP_10_3_40_1.2_R_RC,1.2_R_RC,40,10,3,1.2,R,RC,1,0.004,14.1855,50.0046,150.014,0,0
HHCRSP_10_3_34_1.0_C_R,1.0_C_R,34,10,3,1.0,C,R,1,0.003,14.1846,41.675,125.025,0,0
HHCRSP_10_3_87_1.2_R_C,1.2_R_C,87,10,3,1.2,R,C,1,0.002,14.1172,50.3619,151.086,0,0
HHCRSP_10_3_89_1.0_C_R,1.0_C_R,89,10,3,1.0,C,R,62,0.003,14.1895,60.7081,182.124,0,0
HHCRSP_10_3_74_1.0_C_R,1.0_C_R,74,10,3,1.0,C,R,62,0.002,14.1807,35.709,107.127,0,0
HHCRSP_10_3_63_1.0_R_R,1.0_R_R,63,10,3,1.0,R,R,1,0.003,14.1865,61.3502,184.051,0,0
HHCRSP_10_3_10_1.0_R_RC,1.0_R_RC,10,10,3,1.0,R,RC,1,0.003,14.1816,43.0254,129.076,0,0
HHCRSP_10_3_11_0.4_R_RC,0.4_R_RC,11,10,3,0.4,R,RC,1,0.001,14.1836,48.6667,146,0,0
HHCRSP_10_3_48_1.0_R_C,1.0_R_C,48,10,3,1.0,R,C,1,0.002,14.1484,58.3589,175.077,0,0
HHCRSP_10_3_90_1.0_R_R,1.0_R_R,90,10,3,1.0,R,R,1,0.002,14.1484,50.7184,152.155,0,0
HHCRSP_10_3_1_1.0_R_C,1.0_R_C,1,10,3,1.0,R,C,62,0.002,14.1484,69.7161,209.148,0,0
HHCRSP_10_3_85_0.8_R_RC,0.8_R_RC,85,10,3,0.8,R,RC,1,0.002,14.1631,40.7062,122.118,0,0
HHCRSP_10_3_62_1.2_C_C,1.2_C_C,62,10,3,1.2,C,C,62,0.002,14.168,65.0063,195.019,0,0
HHCRSP_10_3_60_0.4_R_C,0.4_R_C,60,10,3,0.4,R,C,1,0.002,14.1875,57.7111,173.133,0,0
HHCRSP_10_3_9_1.2_R_C,1.2_R_C,9,10,3,1.2,R,C,1,0.002,14.1504,54.399,163.197,0,0
HHCRSP_10_3_23_1.0_R_C,1.0_R_C,23,10,3,1.0,R,C,1,0.002,14.1895,23.3812,70.1436,0,0
HHCRSP_10_3_63_0.8_R_RC,0.8_R_RC,63,10,3,0.8,R,RC,1,0.002,14.1807,62.3353,187.006,0,0
HHCRSP_10_3_65_1.0_C_R,1.0_C_R,65,10,3,1.0,C,R,1,0.002,14.1797,43.6767,131.03,0,0
HHCRSP_10_3_94_0.4_R_C,0.4_R_C,94,10,3,0.4,R,C,1,0.002,14.1484,82.0225,246.067,0,0
HHCRSP_10_3_46_1.6_R_C,1.6_R_C,46,10,3,1.6,R,C,1,0.002,14.1689,33.3453,100.036,0,0
HHCRSP_10_3_32_0.4_R_C,0.4_R_C,32,10,3,0.4,R,C,1,0.002,14.1787,50.0166,150.05,0,0
HHCRSP_10_3_77_1.2_R_C,1.2_R_C,77,10,3,1.2,R,C,1,0.004,14.1787,53.045,159.135,0,0
HHCRSP_10_3_28_1.2_R_C,1.2_R_C,28,10,3,1.2,R,C,1,0.001,14.1748,40.3819,121.146,0,0
HHCRSP_10_3_81_1.0_R_RC,1.0_R_RC,81,10,3,1.0,R,RC,62,0.002,14.1797,60.0236,180.071,0,0
HHCRSP_10_3_21_1.0_C_RC,1.0_C_RC,21,10,3,1.0,C,RC,1,0.003,14.1953,48.6796,146.039,0,0
HHCRSP_10_3_28_1.2_C_RC,1.2_C_RC,28,10,3,1.2,C,RC,1,0.003,14.1787,56.0025,168.007,0,0
HHCRSP_10_3_14_0.4_R_RC,0.4_R_RC,14,10,3,0.4,R,RC,1,0.003,14.165,58.4303,175.291,0,0
HHCRSP_10_3_66_1.2_R_RC,1.2_R_RC,66,10,3,1.2,R,RC,1,0.002,14.2334,55.0635,165.19,0,0
HHCRSP_10_3_52_1.6_R_C,1.6_R_C,52,10,3,1.6,R,C,1,0.002,14.1738,33.3668,100.1,0,0
HHCRSP_10_3_89_1.0_C_C,1.0_C_C,89,10,3,1.0,C,C,1,0.001,14.1719,43.0027,129.008,0,0
HHCRSP_10_3_7_1.6_C_RC,1.6_C_RC,7,10,3,1.6,C,RC,1,0.002,14.1787,60.3366,181.01,0,0
HHCRSP_10_3_28_1.0_C_C,1.0_C_C,28,10,3,1.0,C,C,62,0.002,14.1797,41.3589,124.077,0,0
HHCRSP_10_3_71_1.6_C_RC,1.6_C_RC,71,10,3,1.6,C,RC,1,0.004,14.1787,49.7153,149.146,0,0
HHCRSP_10_3_51_0.4_C_C,0.4_C_C,51,10,3,0.4,C,C,1,0.004,14.1816,48.0131,144.039,0,0
HHCRSP_10_3_47_1.0_C_R,1.0_C_R,47,10,3,1.0,C,R,1,0.002,14.166,60.3669,181.101,0,0
HHCRSP_10_3_94_0.8_R_RC,0.8_R_RC,94,10,3,0.8,R,RC,1,0.001,14.1592,55.0797,165.239,0,0
HHCRSP_10_3_16_1.0_C_R,1.0_C_R,16,10,3,1.0,C,R,62,0.002,14.1729,51.0899,153.27,0,0
HHCRSP_10_3_59_0.8_C_C,0.8_C_C,59,10,3,0.8,C,C,1,0.002,14.1631,46.6784,140.035,0,0
HHCRSP_10_3_45_1.2_C_RC,1.2_C_RC,45,10,3,1.2,C,RC,62,0.002,14.1758,60.704,182.112,0,0
HHCRSP_10_3_16_1.6_C_C,1.6_C_C,16,10,3,1.6,C,C,1,0.002,14.1807,31.0319,93.0957,0,0
HHCRSP_10_3_23_1.6_C_RC,1.6_C_RC,23,10,3,1.6,C,RC,1,0.002,14.1514,48.6782,146.035,0,0
HHCRSP_10_3_96_1.6_R_RC,1.6_R_RC,96,10,3,1.6,R,RC,62,0.003,14.1914,52.3873,157.162,0,0
HHCRSP_10_3_47_1.0_R_RC,1.0_R_RC,47,10,3,1.0,R,RC,1,0.002,14.167,64.0973,192.292,0,0
HHCRSP_10_3_9_0.4_C_C,0.4_C_C,9,10,3,0.4,C,C,1,0.003,14.1514,58.3622,175.087,0,0
HHCRSP_10_3_5_0.4_C_C,0.4_C_C,5,10,3,0.4,C,C,1,0.002,14.1465,70.6807,212.042,0,0
HHCRSP_10_3_95_1.6_C_C,1.6_C_C,95,10,3,1.6,C,C,1,0.003,14.166,46.3713,139.114,0,0
HHCRSP_10_3_91_1.2_C_C,1.2_C_C,91,10,3,1.2,C,C,1,0.002,14.168,53.0323,159.097,0,0
HHCRSP_10_3_65_0.8_R_C,0.8_R_C,65,10,3,0.8,R,C,1,0.002,14.1807,32.6725,98.0176,0,0
HHCRSP_10_3_10_0.4_C_RC,0.4_C_RC,10,10,3,0.4,C,RC,62,0.002,14.1689,63.3448,190.034,0,0
HHCRSP_10_3_3_0.8_C_C,0.8_C_C,3,10,3,0.8,C,C,1,0.002,14.1572,69.6849,209.055,0,0
HHCRSP_10_3_36_1.6_R_RC,1.6_R_RC,36,10,3,1.6,R,RC,1,0.003,14.1553,60.7372,182.212,0,0
HHCRSP_10_3_36_0.4_R_RC,0.4_R_RC,36,10,3,0.4,R,RC,1,0.001,14.123,68.7229,206.169,0,0
HHCRSP_10_3_51_1.6_R_C,1.6_R_C,51,10,3,1.6,R,C,1,0.003,14.1787,61.68,185.04,0,0
HHCRSP_10_3_70_0.4_R_C,0.4_R_C,70,10,3,0.4,R,C,1,0.003,14.1621,41.3369,124.011,0,0
HHCRSP_10_3_49_0.8_C_C,0.8_C_C,49,10,3,0.8,C,C,1,0.002,14.1465,56.355,169.065,0,0
